,SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
6124,24.6,6.0,561318.0,21.0,6.0,ack,55.0,-------,7.0,15643.0,16091.0,885005.0,Switch1,clien-6,48.703155,48.703155,48.713158,0.0,328.19309,18050.6,55.0,0.00844,0.0,48.683149,48.713158,1.030048,50.059112,Normal
6125,24.8,8.0,519728.0,21.0,8.0,ack,55.0,-------,9.0,14598.0,16088.0,884840.0,Switch1,clien-8,45.514023,45.514023,45.524026,0.0,328.113525,18046.2,55.0,0.008438,0.0,45.494016,45.524026,1.030054,50.061864,Normal
6126,24.1,1.0,42400.0,23.0,21.0,ack,55.0,-------,2.0,1319.0,16091.0,885005.0,Router,Switch1,5.211352,5.211352,5.221355,0.0,328.297902,18056.4,55.0,0.00844,0.0,5.201349,5.231358,1.030016,50.043427,Normal
6127,24.2,2.0,401148.0,24.0,23.0,ack,55.0,-------,3.0,11621.0,16091.0,885005.0,server1,Router,36.398261,36.398261,36.408264,0.0,328.26412,18054.5,55.0,0.00844,0.0,36.398261,36.42827,1.030022,50.048477,Normal
6128,24.1,10.0,480971.0,23.0,22.0,ack,55.0,-------,11.0,13634.0,16103.0,885665.0,Router,Switch2,42.5308,42.5308,42.540803,0.0,328.561918,18070.9,55.0,0.008446,0.0,42.520797,42.550806,1.030013,50.040562,Normal
6129,24.13,13.0,161833.0,22.0,13.0,ack,55.0,-------,14.0,5046.0,16103.0,885665.0,Switch2,clien-13,16.474227,16.474227,16.48423,0.0,328.460278,18065.3,55.0,0.008446,0.0,16.45422,16.48423,1.030032,50.055747,Normal
6130,24.1,1.0,127618.0,23.0,21.0,ack,55.0,-------,2.0,3977.0,16091.0,885005.0,Router,Switch1,13.241539,13.241539,13.251542,0.0,328.297902,18056.4,55.0,0.00844,0.0,13.231536,13.261546,1.030016,50.043427,Normal
6131,1.0,24.1,571474.0,1.0,21.0,tcp,1540.0,-------,2.0,15917.0,16091.0,24780100.0,clien-1,Switch1,49.462174,49.462174,49.472298,0.0,328.297855,505578.0,1540.0,0.236321,0.0,49.462174,49.492544,1.0,50.013418,Normal
6132,11.1,24.31,594359.0,11.0,22.0,cbr,1000.0,-------,32.0,3905.0,6250.0,6250000.0,clien-11,Switch2,56.24,56.24,56.25008,0.0,124.943825,124944.0,1000.0,0.059605,0.00024,56.24,56.27048,25.0,75.02248,Normal
6133,24.15,15.0,156749.0,22.0,15.0,ack,55.0,-------,16.0,4885.0,16092.0,885060.0,Switch2,clien-15,15.99514,15.99514,16.005144,0.0,328.206042,18051.3,55.0,0.008441,0.0,15.975134,16.005144,1.030045,50.060221,Normal
6134,17.2,24.59,5194.0,17.0,22.0,cbr,1500.0,-------,38.0,199.0,9108.0,13662000.0,client-17,switch2,5.827429,5.827549,5.837669,0.00012,1016.424609,1524640.0,1500.0,0.130291,0.03288,5.827429,5.860309,1.0,9.960822,UDP-Flood
6135,24.3,3.0,218160.0,21.0,3.0,ack,55.0,-------,4.0,6796.0,16091.0,885005.0,Switch1,clien-3,21.770923,21.770923,21.780926,0.0,328.241051,18053.3,55.0,0.00844,0.0,21.750917,21.780926,1.030029,50.051929,Normal
6136,24.14,14.0,501934.0,24.0,23.0,ack,55.0,-------,15.0,14157.0,16103.0,885665.0,server1,Router,44.12887,44.12887,44.138874,0.0,328.432001,18063.8,55.0,0.008446,0.0,44.12887,44.15888,1.030038,50.059974,Normal
6137,7.2,24.49,22705.0,7.0,21.0,cbr,1500.0,-------,28.0,914.0,9588.0,14382000.0,client-7,switch1,22.138857,22.139097,22.149217,0.00024,1066.08599,1599130.0,1500.0,0.137157,0.03096,22.138857,22.169817,1.0,9.993646,UDP-Flood
6138,24.2,2.0,277007.0,24.0,23.0,ack,55.0,-------,3.0,8483.0,16091.0,885005.0,server1,Router,26.872634,26.872634,26.882637,0.0,328.26412,18054.5,55.0,0.00844,0.0,26.872634,26.902643,1.030022,50.048477,Normal
6139,2.0,24.2,500532.0,21.0,23.0,tcp,1540.0,-------,3.0,14130.0,16091.0,24780100.0,Switch1,Router,44.032282,44.032282,44.042405,0.0,328.26404,505526.0,1540.0,0.236321,0.0,44.022158,44.052528,1.0,50.018467,Normal
6140,20.0,25.0,63710.0,20.0,21.0,tcp,55.0,-------,0.0,44.0,7085.0,389675.0,clienthttp,switch1,60.477245,60.477245,60.507885,0.0,94.7212,5209.67,55.0,0.003716,0.071283,60.477245,60.548528,1.201267,75.999728,SIDDOS
6141,24.1,1.0,548820.0,21.0,1.0,ack,55.0,-------,2.0,15338.0,16091.0,885005.0,Switch1,clien-1,47.744923,47.744923,47.754926,0.0,328.297902,18056.4,55.0,0.00844,0.0,47.724917,47.754926,1.030016,50.043427,Normal
6142,24.9,9.0,249724.0,23.0,21.0,ack,55.0,-------,10.0,7778.0,16085.0,884675.0,Router,Switch1,24.736755,24.736755,24.746759,0.0,328.064183,18043.5,55.0,0.008437,0.0,24.726752,24.756762,1.030058,50.060098,Normal
6143,24.1,1.0,118014.0,24.0,23.0,ack,55.0,-------,2.0,3679.0,16091.0,885005.0,server1,Router,12.326094,12.326094,12.336098,0.0,328.297902,18056.4,55.0,0.00844,0.0,12.326094,12.356104,1.030016,50.043427,Normal
6144,6.0,24.6,74469.0,23.0,24.0,tcp,1540.0,-------,7.0,2328.0,16091.0,24780100.0,Router,server1,8.242464,8.242464,8.252587,0.0,328.192835,505416.0,1540.0,0.236321,0.0,8.222218,8.252587,1.0,50.029102,Normal
6145,24.12,12.0,434360.0,22.0,12.0,ack,55.0,-------,13.0,12460.0,16103.0,885665.0,Switch2,clien-12,38.965075,38.965075,38.975078,0.0,328.491596,18067.0,55.0,0.008446,0.0,38.945069,38.975078,1.030026,50.051067,Normal
6146,15.2,24.57,4006.0,22.0,23.0,cbr,1192.0,-------,36.0,149.0,8655.0,10316800.0,switch2,router,4.735004,4.736659,4.746755,0.001655,962.684973,1147520.0,1192.0,0.098389,0.033596,4.724429,4.758025,1.0,9.99048,UDP-Flood
6147,14.1,24.34,306695.0,14.0,22.0,cbr,1000.0,-------,35.0,519.0,6250.0,6250000.0,clien-14,Switch2,29.152,29.152,29.16208,0.0,124.942626,124943.0,1000.0,0.059605,0.000718,29.152,29.182958,25.0,75.02296,Normal
6148,7.1,24.27,409824.0,23.0,24.0,cbr,1000.0,-------,28.0,1508.0,6250.0,6250000.0,Router,server1,37.08472,37.085365,37.095445,0.000645,124.941627,124942.0,1000.0,0.059605,0.001205,37.064,37.095445,25.0,75.02336,Normal
6149,7.1,24.27,616230.0,7.0,21.0,cbr,1000.0,-------,28.0,4991.0,6250.0,6250000.0,clien-7,Switch1,64.928,64.928,64.93808,0.0,124.941627,124942.0,1000.0,0.059605,0.00112,64.928,64.95936,25.0,75.02336,Normal
6150,24.3,3.0,542942.0,21.0,3.0,ack,55.0,-------,4.0,15183.0,16091.0,885005.0,Switch1,clien-3,47.294394,47.294394,47.304397,0.0,328.241051,18053.3,55.0,0.00844,0.0,47.274387,47.304397,1.030029,50.051929,Normal
6151,14.0,24.14,141670.0,22.0,23.0,tcp,1540.0,-------,15.0,4430.0,16103.0,24798600.0,Switch2,Router,14.565427,14.565427,14.57555,0.0,328.431807,505785.0,1540.0,0.236498,0.0,14.555304,14.585673,1.0,50.029965,Normal
6152,11.0,24.11,484257.0,22.0,23.0,tcp,1540.0,-------,12.0,13723.0,16103.0,24798600.0,Switch2,Router,42.78428,42.78428,42.794403,0.0,328.522879,505925.0,1540.0,0.236498,0.0,42.774157,42.804527,1.0,50.016373,Normal
6153,2.0,24.2,551654.0,23.0,24.0,tcp,1540.0,-------,3.0,15418.0,16091.0,24780100.0,Router,server1,47.963166,47.963166,47.973289,0.0,328.26404,505526.0,1540.0,0.236321,0.0,47.94292,47.973289,1.0,50.018467,Normal
6154,24.8,8.0,370022.0,24.0,23.0,ack,55.0,-------,9.0,10825.0,16088.0,884840.0,server1,Router,34.010681,34.010681,34.020684,0.0,328.113525,18046.2,55.0,0.008438,0.0,34.010681,34.04069,1.030054,50.061864,Normal
6155,3.0,24.3,526669.0,21.0,23.0,tcp,1540.0,-------,4.0,14783.0,16091.0,24780100.0,Switch1,Router,46.035389,46.035496,46.045619,0.000107,328.240918,505490.0,1540.0,0.236321,0.0016,46.025266,46.057235,1.0,50.02192,Normal
6156,6.1,24.26,583787.0,23.0,24.0,cbr,1000.0,-------,27.0,3380.0,6250.0,6250000.0,Router,server1,52.06064,52.06112,52.0712,0.00048,124.942027,124942.0,1000.0,0.059605,0.00096,52.04,52.0712,25.0,75.0232,Normal
6157,14.0,24.14,182068.0,14.0,22.0,tcp,1540.0,-------,15.0,5690.0,16103.0,24798600.0,clien-14,Switch2,18.359193,18.359193,18.369316,0.0,328.431807,505785.0,1540.0,0.236498,0.0,18.359193,18.389563,1.0,50.029965,Normal
6158,4.0,24.4,321159.0,21.0,23.0,tcp,1540.0,-------,5.0,9610.0,16091.0,24780100.0,Switch1,Router,30.26998,30.26998,30.280103,0.0,328.217832,505455.0,1540.0,0.236321,0.000123,30.259857,30.290349,1.0,50.025368,Normal
6159,9.0,24.9,133459.0,21.0,23.0,tcp,1540.0,-------,10.0,4165.0,16085.0,24770900.0,Switch1,Router,13.789368,13.789368,13.799491,0.0,328.063862,505218.0,1540.0,0.236234,0.0,13.779244,13.809614,1.0,50.030088,Normal
6160,7.0,24.7,485164.0,23.0,24.0,tcp,1540.0,-------,8.0,13742.0,16090.0,24778600.0,Router,server1,42.86328,42.86328,42.873403,0.0,328.167486,505378.0,1540.0,0.236307,0.0,42.843034,42.873403,1.0,50.029842,Normal
6161,24.11,11.0,360140.0,23.0,22.0,ack,55.0,-------,12.0,10590.0,16103.0,885665.0,Router,Switch2,33.262746,33.262746,33.272749,0.0,328.522947,18068.8,55.0,0.008446,0.0,33.252742,33.282752,1.030019,50.046382,Normal
6162,2.0,24.2,127316.0,21.0,23.0,tcp,1540.0,-------,3.0,3971.0,16091.0,24780100.0,Switch1,Router,13.212768,13.212768,13.222891,0.0,328.26404,505526.0,1540.0,0.236321,0.0,13.202645,13.233014,1.0,50.018467,Normal
6163,0.0,24.0,138160.0,23.0,24.0,tcp,1540.0,-------,1.0,4318.0,16091.0,24780100.0,Router,server1,14.244902,14.244902,14.255026,0.0,328.316229,505606.0,1540.0,0.236321,0.0,14.224656,14.255026,1.0,50.010675,Normal
6164,8.0,24.8,312425.0,21.0,23.0,tcp,1540.0,-------,9.0,9385.0,16088.0,24775500.0,Switch1,Router,29.60189,29.60189,29.612013,0.0,328.11323,505294.0,1540.0,0.236278,0.0,29.591766,29.622136,1.0,50.031854,Normal
6165,24.1,10.0,430692.0,22.0,10.0,ack,55.0,-------,11.0,12363.0,16103.0,885665.0,Switch2,clien-10,38.684381,38.684381,38.694384,0.0,328.561918,18070.9,55.0,0.008446,0.0,38.664375,38.694384,1.030013,50.040562,Normal
6166,2.0,24.2,180830.0,23.0,24.0,tcp,1540.0,-------,3.0,5646.0,16091.0,24780100.0,Router,server1,18.261638,18.261638,18.271761,0.0,328.26404,505526.0,1540.0,0.236321,0.0,18.241392,18.271761,1.0,50.018467,Normal
6167,9.1,24.29,583630.0,9.0,21.0,cbr,1000.0,-------,30.0,3372.0,6250.0,6250000.0,clien-9,Switch1,51.976,51.976,51.98608,0.0,124.940828,124941.0,1000.0,0.059605,0.00144,51.976,52.00768,25.0,75.02368,Normal
6168,24.5,5.0,256398.0,23.0,21.0,ack,55.0,-------,6.0,7966.0,16091.0,885005.0,Router,Switch1,25.300104,25.300104,25.310107,0.0,328.204851,18051.3,55.0,0.00844,0.0,25.290101,25.32011,1.030042,50.057349,Normal
6169,24.11,11.0,313726.0,22.0,11.0,ack,55.0,-------,12.0,9417.0,16103.0,885665.0,Switch2,clien-11,29.709787,29.709787,29.71979,0.0,328.522947,18068.8,55.0,0.008446,0.0,29.689781,29.71979,1.030019,50.046382,Normal
6170,13.2,24.55,2678.0,13.0,22.0,cbr,1500.0,-------,34.0,102.0,9108.0,13662000.0,client-13,switch2,3.486857,3.486857,3.496977,0.0,1016.443439,1524670.0,1500.0,0.130291,0.03072,3.486857,3.517577,1.0,9.960656,UDP-Flood
6171,24.15,15.0,529715.0,23.0,22.0,ack,55.0,-------,16.0,14851.0,16092.0,885060.0,Router,Switch2,46.269234,46.269234,46.279237,0.0,328.206042,18051.3,55.0,0.008441,0.0,46.25923,46.28924,1.030045,50.060221,Normal
6172,7.0,24.7,351791.0,7.0,21.0,tcp,1540.0,-------,8.0,10374.0,16090.0,24778600.0,clien-7,Switch1,32.611121,32.611121,32.621244,0.0,328.167486,505378.0,1540.0,0.236307,7e-06,32.611121,32.641497,1.0,50.029842,Normal
6173,5.0,24.5,500117.0,23.0,24.0,tcp,1540.0,-------,6.0,14113.0,16091.0,24780100.0,Router,server1,44.010462,44.010462,44.020585,0.0,328.204637,505434.0,1540.0,0.236321,0.0,43.990215,44.020585,1.0,50.027339,Normal
6174,14.0,24.14,364323.0,22.0,23.0,tcp,1540.0,-------,15.0,10700.0,16103.0,24798600.0,Switch2,Router,33.584564,33.584564,33.594687,0.0,328.431807,505785.0,1540.0,0.236498,0.0,33.574441,33.60481,1.0,50.029965,Normal
6175,5.2,24.47,20862.0,5.0,21.0,cbr,1500.0,-------,26.0,799.0,9108.0,13662000.0,client-5,switch1,20.456,20.45612,20.46624,0.00012,1016.522962,1524780.0,1500.0,0.130291,0.03204,20.456,20.48804,1.0,9.959955,UDP-Flood
6176,24.6,6.0,245158.0,24.0,23.0,ack,55.0,-------,7.0,7634.0,16091.0,885005.0,server1,Router,24.29559,24.29559,24.305594,0.0,328.19309,18050.6,55.0,0.00844,0.0,24.29559,24.3256,1.030048,50.059112,Normal
6177,24.14,14.0,349665.0,23.0,22.0,ack,55.0,-------,15.0,10319.0,16103.0,885665.0,Router,Switch2,32.458047,32.458047,32.46805,0.0,328.432001,18063.8,55.0,0.008446,0.0,32.448044,32.478054,1.030038,50.059974,Normal
6178,4.0,24.4,89596.0,4.0,21.0,tcp,1540.0,-------,5.0,2795.0,16091.0,24780100.0,clien-4,Switch1,9.647418,9.647418,9.657541,0.0,328.217832,505455.0,1540.0,0.236321,0.0,9.647418,9.677787,1.0,50.025368,Normal
6179,24.6,6.0,143194.0,23.0,21.0,ack,55.0,-------,7.0,4462.0,16091.0,885005.0,Router,Switch1,14.706735,14.706735,14.716738,0.0,328.19309,18050.6,55.0,0.00844,0.0,14.696732,14.726741,1.030048,50.059112,Normal
6180,15.0,24.15,503218.0,15.0,22.0,tcp,1540.0,-------,16.0,14200.0,16092.0,24781700.0,clien-15,Switch2,44.22825,44.22825,44.238373,0.0,328.205808,505437.0,1540.0,0.236337,0.000123,44.22825,44.258742,1.0,50.030211,Normal
6181,24.3,3.0,7205.0,21.0,3.0,ack,55.0,-------,4.0,220.0,16091.0,885005.0,Switch1,clien-3,1.906659,1.906659,1.916662,0.0,328.241051,18053.3,55.0,0.00844,0.0,1.886653,1.916662,1.030029,50.051929,Normal
6182,24.11,11.0,150047.0,23.0,22.0,ack,55.0,-------,12.0,4671.0,16103.0,885665.0,Router,Switch2,15.353333,15.353333,15.363336,0.0,328.522947,18068.8,55.0,0.008446,0.0,15.34333,15.373339,1.030019,50.046382,Normal
6183,3.0,24.3,470688.0,3.0,21.0,tcp,1540.0,-------,4.0,13378.0,16091.0,24780100.0,clien-3,Switch1,41.731966,41.731966,41.74209,0.0,328.240918,505490.0,1540.0,0.236321,0.000123,41.731966,41.762459,1.0,50.02192,Normal
6184,13.0,24.13,73046.0,22.0,23.0,tcp,1540.0,-------,14.0,2284.0,16103.0,24798600.0,Switch2,Router,8.100741,8.100741,8.110864,0.0,328.460131,505828.0,1540.0,0.236498,0.0,8.090618,8.120987,1.0,50.025737,Normal
6185,14.1,24.34,319020.0,22.0,23.0,cbr,1000.0,-------,35.0,637.0,6250.0,6250000.0,Switch2,Router,30.10608,30.10643,30.11651,0.00035,124.942626,124943.0,1000.0,0.059605,0.000794,30.096,30.127034,25.0,75.02296,Normal
6186,15.1,24.35,544065.0,22.0,23.0,cbr,1000.0,-------,36.0,2795.0,6250.0,6250000.0,Switch2,Router,47.37008,47.370496,47.380576,0.000416,124.942227,124942.0,1000.0,0.059605,0.000939,47.36,47.391179,25.0,75.02312,Normal
6187,4.0,24.4,145607.0,23.0,24.0,tcp,1540.0,-------,5.0,4550.0,16091.0,24780100.0,Router,server1,14.943619,14.943619,14.953742,0.0,328.217832,505455.0,1540.0,0.236321,0.0,14.923372,14.953742,1.0,50.025368,Normal
6188,1.1,24.21,606094.0,21.0,23.0,cbr,1000.0,-------,22.0,4488.0,6250.0,6250000.0,Switch1,Router,60.91408,60.91416,60.92424,8e-05,124.944025,124944.0,1000.0,0.059605,0.00016,60.904,60.9344,25.0,75.0224,Normal
6189,0.1,24.2,485629.0,23.0,24.0,cbr,1000.0,-------,21.0,2235.0,6250.0,6250000.0,Router,server1,42.901042,42.902008,42.912088,0.000966,124.944425,124944.0,1000.0,0.059605,0.001848,42.88,42.912088,25.0,75.02224,Normal
6190,2.0,24.2,285613.0,2.0,21.0,tcp,1540.0,-------,3.0,8714.0,16091.0,24780100.0,clien-2,Switch1,27.535341,27.535341,27.545464,0.0,328.26404,505526.0,1540.0,0.236321,0.0,27.535341,27.56571,1.0,50.018467,Normal
6191,8.0,24.8,12112.0,23.0,24.0,tcp,1540.0,-------,9.0,371.0,16088.0,24775500.0,Router,server1,2.371267,2.371267,2.38139,0.0,328.11323,505294.0,1540.0,0.236278,0.0,2.351021,2.38139,1.0,50.031854,Normal
6192,8.0,24.8,159579.0,23.0,24.0,tcp,1540.0,-------,9.0,4982.0,16088.0,24775500.0,Router,server1,16.261443,16.261443,16.271566,0.0,328.11323,505294.0,1540.0,0.236278,0.0,16.241197,16.271566,1.0,50.031854,Normal
6193,11.0,24.11,111910.0,23.0,24.0,tcp,1540.0,-------,12.0,3494.0,16103.0,24798600.0,Router,server1,11.77145,11.77145,11.781573,0.0,328.522879,505925.0,1540.0,0.236498,0.0,11.751203,11.781573,1.0,50.016373,Normal
6194,24.6,6.0,221428.0,24.0,23.0,ack,55.0,-------,7.0,6893.0,16091.0,885005.0,server1,Router,22.06119,22.06119,22.071194,0.0,328.19309,18050.6,55.0,0.00844,0.0,22.06119,22.0912,1.030048,50.059112,Normal
6195,26.0,25.1,14391.0,26.0,25.0,ack,576.0,-------,1.0,752009.0,5628.0,3241730.0,webserverlistin,webcache,14.410384,14.524848,14.564064,0.114464,658.090443,379060.0,576.0,0.030916,0.15368,14.410384,14.564064,1.447776,9.999792,Normal
6196,15.0,24.15,135121.0,23.0,24.0,tcp,1540.0,-------,16.0,4211.0,16092.0,24781700.0,Router,server1,13.956884,13.956884,13.967007,0.0,328.205808,505437.0,1540.0,0.236337,0.0,13.936637,13.967007,1.0,50.030211,Normal
6197,4.0,24.4,496921.0,23.0,24.0,tcp,1540.0,-------,5.0,14040.0,16091.0,24780100.0,Router,server1,43.765436,43.766359,43.776482,0.000923,328.217832,505455.0,1540.0,0.236321,0.001723,43.74439,43.776482,1.0,50.025368,Normal
6198,13.0,24.13,541017.0,23.0,24.0,tcp,1540.0,-------,14.0,15152.0,16103.0,24798600.0,Router,server1,47.147959,47.147959,47.158082,0.0,328.460131,505828.0,1540.0,0.236498,0.0,47.127712,47.158082,1.0,50.025737,Normal
6199,24.6,6.0,366002.0,23.0,21.0,ack,55.0,-------,7.0,10725.0,16091.0,885005.0,Router,Switch1,33.71389,33.71389,33.723893,0.0,328.19309,18050.6,55.0,0.00844,0.0,33.703886,33.733896,1.030048,50.059112,Normal
6200,9.1,24.29,481565.0,21.0,23.0,cbr,1000.0,-------,30.0,2196.0,6250.0,6250000.0,Switch1,Router,42.57808,42.578765,42.588845,0.000685,124.940828,124941.0,1000.0,0.059605,0.001448,42.568,42.599688,25.0,75.02368,Normal
6201,24.14,14.0,535962.0,24.0,23.0,ack,55.0,-------,15.0,15011.0,16103.0,885665.0,server1,Router,46.738323,46.738323,46.748326,0.0,328.432001,18063.8,55.0,0.008446,0.0,46.738323,46.768333,1.030038,50.059974,Normal
6202,10.0,24.1,475027.0,22.0,23.0,tcp,1540.0,-------,11.0,13501.0,16103.0,24798600.0,Switch2,Router,42.074408,42.075003,42.085126,0.000595,328.561898,505985.0,1540.0,0.236498,0.0016,42.064285,42.096254,1.0,50.010552,Normal
6203,7.0,24.7,247442.0,21.0,23.0,tcp,1540.0,-------,8.0,7720.0,16090.0,24778600.0,Switch1,Router,24.52068,24.52068,24.530803,0.0,328.167486,505378.0,1540.0,0.236307,0.0,24.510557,24.540926,1.0,50.029842,Normal
6204,7.1,24.27,417020.0,23.0,24.0,cbr,1000.0,-------,28.0,1577.0,6250.0,6250000.0,Router,server1,37.636765,37.637449,37.647529,0.000684,124.941627,124942.0,1000.0,0.059605,0.001289,37.616,37.647529,25.0,75.02336,Normal
6205,24.0,0.0,391543.0,24.0,23.0,ack,55.0,-------,1.0,11375.0,16091.0,885005.0,server1,Router,35.660829,35.660829,35.670833,0.0,328.316229,18057.4,55.0,0.00844,0.0,35.660829,35.690839,1.03001,50.040685,Normal
6206,24.3,3.0,35631.0,23.0,21.0,ack,55.0,-------,4.0,1106.0,16091.0,885005.0,Router,Switch1,4.575147,4.575147,4.58515,0.0,328.241051,18053.3,55.0,0.00844,0.0,4.565144,4.595154,1.030029,50.051929,Normal
6207,24.4,4.0,261943.0,23.0,21.0,ack,55.0,-------,5.0,8104.0,16091.0,885005.0,Router,Switch1,25.727187,25.727187,25.73719,0.0,328.218006,18052.0,55.0,0.00844,0.0,25.717184,25.747194,1.030035,50.055377,Normal
6208,13.2,24.55,67713.0,23.0,24.0,cbr,1500.0,-------,34.0,2594.0,9108.0,13662000.0,router,server1,64.217229,64.218909,64.229029,0.00168,1016.443439,1524670.0,1500.0,0.130291,0.0336,64.195429,64.229029,1.0,9.960656,UDP-Flood
6209,24.1,10.0,561112.0,22.0,10.0,ack,55.0,-------,11.0,15652.0,16103.0,885665.0,Switch2,clien-10,48.686941,48.686941,48.696944,0.0,328.561918,18070.9,55.0,0.008446,0.0,48.666934,48.696944,1.030013,50.040562,Normal
6210,10.0,24.1,322629.0,23.0,24.0,tcp,1540.0,-------,11.0,9651.0,16103.0,24798600.0,Router,server1,30.394457,30.394457,30.40458,0.0,328.561898,505985.0,1540.0,0.236498,0.0,30.37421,30.40458,1.0,50.010552,Normal
6211,6.0,24.6,161002.0,6.0,21.0,tcp,1540.0,-------,7.0,5027.0,16091.0,24780100.0,clien-6,Switch1,16.373336,16.373336,16.383459,0.0,328.192835,505416.0,1540.0,0.236321,0.0,16.373336,16.403705,1.0,50.029102,Normal
6212,2.0,24.2,535377.0,21.0,23.0,tcp,1540.0,-------,3.0,15004.0,16091.0,24780100.0,Switch1,Router,46.705453,46.705453,46.715576,0.0,328.26404,505526.0,1540.0,0.236321,0.0,46.69533,46.725699,1.0,50.018467,Normal
6213,8.0,24.8,360618.0,23.0,24.0,tcp,1540.0,-------,9.0,10600.0,16088.0,24775500.0,Router,server1,33.309341,33.31051,33.320634,0.001169,328.11323,505294.0,1540.0,0.236278,0.0016,33.288664,33.320634,1.0,50.031854,Normal
6214,24.3,3.0,568442.0,21.0,3.0,ack,55.0,-------,4.0,15829.0,16091.0,885005.0,Switch1,clien-3,49.249237,49.249237,49.25924,0.0,328.241051,18053.3,55.0,0.00844,0.0,49.22923,49.25924,1.030029,50.051929,Normal
6215,24.15,15.0,456825.0,24.0,23.0,ack,55.0,-------,16.0,13015.0,16092.0,885060.0,server1,Router,40.668405,40.668405,40.678408,0.0,328.206042,18051.3,55.0,0.008441,0.0,40.668405,40.698414,1.030045,50.060221,Normal
6216,24.12,12.0,133583.0,22.0,12.0,ack,55.0,-------,13.0,4163.0,16103.0,885665.0,Switch2,clien-12,13.813931,13.813931,13.823934,0.0,328.491596,18067.0,55.0,0.008446,0.0,13.793925,13.823934,1.030026,50.051067,Normal
6217,7.1,24.27,362059.0,21.0,23.0,cbr,1000.0,-------,28.0,1050.0,6250.0,6250000.0,Switch1,Router,33.41008,33.41064,33.42072,0.00056,124.941627,124942.0,1000.0,0.059605,0.001204,33.4,33.431444,25.0,75.02336,Normal
6218,8.1,24.28,529552.0,23.0,24.0,cbr,1000.0,-------,29.0,2656.0,6250.0,6250000.0,Router,server1,46.26881,46.269573,46.279653,0.000763,124.941228,124941.0,1000.0,0.059605,0.001413,46.248,46.279653,25.0,75.02352,Normal
6219,24.15,15.0,53551.0,23.0,22.0,ack,55.0,-------,16.0,1663.0,16092.0,885060.0,Router,Switch2,6.263054,6.263054,6.273058,0.0,328.206042,18051.3,55.0,0.008441,0.0,6.253051,6.283061,1.030045,50.060221,Normal
6220,24.14,14.0,285347.0,23.0,22.0,ack,55.0,-------,15.0,8694.0,16103.0,885665.0,Router,Switch2,27.523003,27.523003,27.533006,0.0,328.432001,18063.8,55.0,0.008446,0.0,27.513,27.54301,1.030038,50.059974,Normal
6221,8.0,24.8,144824.0,23.0,24.0,tcp,1540.0,-------,9.0,4515.0,16088.0,24775500.0,Router,server1,14.871243,14.871243,14.881366,0.0,328.11323,505294.0,1540.0,0.236278,0.0,14.850997,14.881366,1.0,50.031854,Normal
6222,7.0,24.7,297026.0,23.0,24.0,tcp,1540.0,-------,8.0,8991.0,16090.0,24778600.0,Router,server1,28.430818,28.430941,28.441064,0.000123,328.167486,505378.0,1540.0,0.236307,0.000123,28.410571,28.441064,1.0,50.029842,Normal
6223,9.0,24.9,3779.0,21.0,23.0,tcp,1540.0,-------,10.0,112.0,16085.0,24770900.0,Switch1,Router,1.578555,1.578555,1.588678,0.0,328.063862,505218.0,1540.0,0.236234,0.0,1.568432,1.598802,1.0,50.030088,Normal
6224,24.5,5.0,561322.0,23.0,21.0,ack,55.0,-------,6.0,15646.0,16091.0,885005.0,Router,Switch1,48.693398,48.693398,48.703401,0.0,328.204851,18051.3,55.0,0.00844,0.0,48.683395,48.713405,1.030042,50.057349,Normal
6225,10.1,24.3,539150.0,23.0,24.0,cbr,1000.0,-------,31.0,2748.0,6250.0,6250000.0,Router,server1,47.00416,47.004275,47.014355,0.000115,124.944225,124944.0,1000.0,0.059605,0.000115,46.984,47.014355,25.0,75.02232,Normal
6226,11.0,24.11,308130.0,23.0,24.0,tcp,1540.0,-------,12.0,9287.0,16103.0,24798600.0,Router,server1,29.282618,29.282618,29.292741,0.0,328.522879,505925.0,1540.0,0.236498,0.0,29.262371,29.292741,1.0,50.016373,Normal
6227,24.11,11.0,132761.0,22.0,11.0,ack,55.0,-------,12.0,4139.0,16103.0,885665.0,Switch2,clien-11,13.735192,13.735192,13.745195,0.0,328.522947,18068.8,55.0,0.008446,0.0,13.715186,13.745195,1.030019,50.046382,Normal
6228,12.0,24.12,221795.0,23.0,24.0,tcp,1540.0,-------,13.0,6926.0,16103.0,24798600.0,Router,server1,22.117363,22.117363,22.127486,0.0,328.491489,505876.0,1540.0,0.236498,0.0,22.097117,22.127486,1.0,50.021057,Normal
6229,24.15,15.0,444899.0,22.0,15.0,ack,55.0,-------,16.0,12711.0,16092.0,885060.0,Switch2,clien-15,39.773139,39.773139,39.783143,0.0,328.206042,18051.3,55.0,0.008441,0.0,39.753133,39.783143,1.030045,50.060221,Normal
